2016_taxon_oid,Name,Classification,Root-NotRoot,Taxonomic_Group,IMG_Phylum,IMG_Class,IMG_Order,IMG_Family,IMG_Genus,Isolation_Site,taxon_oid_is_same,taxon_oid_is_modified_(either_updated_or_deleted),taxon_oid_was_updated,taxon_oid_was_deleted,updated_taxon_oid_if_applicable,current_taxon_oid,Domain,Sequencing_Status,Study_Name,Genome_Name_/_Sample_Name,Sequencing_Center,IMG_Genome_ID_,Phylum,Class,Order,Family,Genus,Species,NCBI_Taxon_ID,Strain,NCBI_Assembly_Accession,Temperature_Range,Type_Strain,Chlorophyll_Concentration,Habitat,Isolation,Salinity,Sample_Collection_Temperature,Genome_Size___*_assembled,Gene_Count___*_assembled,GC___*_assembled,COG_Count___*_assembled,COG_%___*_assembled,KOG_Count_,KOG_%_,Pfam_Count___*_assembled,Pfam_%___*_assembled,Enzyme_Count___*_assembled,Enzyme_%___*_assembled,KEGG_Count___*_assembled,KEGG_%___*_assembled,Horizontally_Transferred_Count,Horizontally_Transferred_%
2524023228,Bradyrhizobium_sp._Th.b2,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Unknown,1,0,0,0,,2524023228,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Bradyrhizobium sp. Th.b2,DOE Joint Genome Institute (JGI),2524023228,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium sp. th.b2,172088,th.b2,GCA_000426785.1,Mesophile,No,,"Host, Plant root, Root nodule, Soil",Root nodule of Amphicarpaea bracteata,,,10118060,9916,63.27,5576,56.23,1579,15.92,7108,71.68,1928,19.44,2352,23.72,285,2.87
2513237141,Bradyrhizobium_sp._TV2a.2,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Unknown,1,0,0,0,,2513237141,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Bradyrhizobium sp. TV2a.2,DOE Joint Genome Institute (JGI),2513237141,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium sp. Tv2a-2,113395,TV2a.2,GCA_000472425.1,Mesophile,No,,"Host, Plant root, Root nodule, Soil",Barro Colorado Island,,,8496279,8181,62.2,4871,59.54,1436,17.55,6019,73.57,1786,21.83,2107,25.75,320,3.91
2508501042,Bradyrhizobium_sp._WSM1253,PA,RA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Unknown,1,0,0,0,,2508501042,Bacteria,Permanent Draft,"Analysis of the clover, pea/bean and lupin microsymbiont genetic pool by studying isolates from distinct Vavilov centres of diversity",Bradyrhizobium sp. WSM1253,DOE Joint Genome Institute (JGI),2508501042,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium sp. WSM1253,319003,WSM1253,GCA_000244935.1,Mesophile,No,,"Host, Root nodule",Root nodule of Ornithopus compressus,,,8719808,8498,63.14,5310,62.49,1478,17.39,6453,75.94,1901,22.37,2312,27.21,297,3.49
2507262055,Bradyrhizobium_sp._WSM1417,PA,RA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Unknown,1,0,0,0,,2507262055,Bacteria,Permanent Draft,"Analysis of the clover, pea/bean and lupin microsymbiont genetic pool by studying isolates from distinct Vavilov centres of diversity",Bradyrhizobium sp. WSM1417,DOE Joint Genome Institute (JGI),2507262055,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium sp. WSM1417,754500,WSM1417,GCA_000515415.1,Mesophile,No,,"Host, Root nodule","effective nitrogen-(N2) fixing root nodule of Lupinus sp. collected in Papudo, Chile, in 1995",,,8048963,7772,63.17,4912,63.2,1379,17.74,5974,76.87,1773,22.81,2189,28.17,192,2.47
2513237092,Bradyrhizobium_sp._WSM1743,PA,RA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Unknown,1,0,0,0,,2513237092,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Bradyrhizobium sp. WSM1743,DOE Joint Genome Institute (JGI),2513237092,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium sp. WSM1743,318996,WSM1743,GCA_000473065.1,Mesophile,No,,"Host, Plant root, Root nodule, Soil",Root nodule recovered from the roots from an indigenous Indigofera sp. growing in red-brown sandy loam 4 m above sea level,,,8341956,7982,63.38,4824,60.44,1364,17.09,5971,74.81,1780,22.3,2178,27.29,94,1.18
2513237153,Bradyrhizobium_sp._WSM2254,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Unknown,1,0,0,0,,2513237153,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Bradyrhizobium sp. WSM2254,DOE Joint Genome Institute (JGI),2513237153,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium sp. WSM2254,1188263,WSM2254,GCA_000472645.1,,No,,,,,,9086516,8597,63.88,5600,65.14,1580,18.38,6755,78.57,2016,23.45,2453,28.53,178,2.07
2513237161,Bradyrhizobium_sp._WSM2793,PA,RA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Unknown,1,0,0,0,,2513237161,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Bradyrhizobium sp. WSM2793,DOE Joint Genome Institute (JGI),2513237161,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium sp. WSM2793,1038866,WSM2793,GCA_000379585.1,Mesophile,No,,"Host, Plant root, Root nodule, Soil",Onderstepoort,,,8871253,8414,63.53,5305,63.05,1466,17.42,6507,77.34,1880,22.34,2335,27.75,81,0.96
2513237094,Bradyrhizobium_sp._WSM3983,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Unknown,1,0,0,0,,2513237094,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Bradyrhizobium sp. WSM3983,DOE Joint Genome Institute (JGI),2513237094,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium sp. WSM3983,1038867,WSM3983,GCA_000473045.1,Mesophile,No,,"Host, Plant root, Root nodule, Soil",Kakadu National Park,,,8789602,8469,62.97,5368,63.38,1511,17.84,6563,77.49,1934,22.84,2373,28.02,265,3.13
2515154112,Bradyrhizobium_sp._WSM4349,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Unknown,1,0,0,0,,2515154112,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Bradyrhizobium sp. WSM4349,DOE Joint Genome Institute (JGI),2515154112,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium sp. WSM4349,1040988,WSM4349,GCA_000373125.1,Mesophile,No,,"Aquatic, Fresh water, Host, Plant root, Root nodule, Soil",Plant root nodule,,,8294334,8114,63.14,4919,60.62,1418,17.48,6092,75.08,1797,22.15,2223,27.4,92,1.13
2508501009,Bradyrhizobium_sp._WSM471,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Unknown,1,0,0,0,,2508501009,Bacteria,Permanent Draft,"Analysis of the clover, pea/bean and lupin microsymbiont genetic pool by studying isolates from distinct Vavilov centres of diversity",Bradyrhizobium sp. WSM471,DOE Joint Genome Institute (JGI),2508501009,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium sp. WSM471,319017,WSM471,GCA_000244915.1,Mesophile,No,,"Host, Root nodule","nodules of Ornithopus pinnatus collected in Western Australia, in 1982",,,7784016,7430,63.41,4763,64.1,1362,18.33,5735,77.19,1764,23.74,2140,28.8,171,2.3
2512047086,Ensifer_arboris_LMG_14919,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2512047086,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Sinorhizobium arboris LMG 14919,DOE Joint Genome Institute (JGI),2512047086,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium arboris,935557,LMG 14919,GCA_000427465.1,Mesophile,Yes,,"Host, Plant root, Root nodule, Soil",Kosti,,,6850303,6545,62.03,4743,72.47,1204,18.4,5418,82.78,1716,26.22,2088,31.9,101,1.54
2547132261,Ensifer_fredii_GR64,PA,RA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2547132261,Bacteria,Permanent Draft,Sinorhizobium fredii GR64,Sinorhizobium fredii GR64,National Autonomous University of Mexico,2547132261,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium fredii,882101,GR64,GCA_000219415,Mesophile,Unknown,,"Plant root, Plants",,,,6959392,6630,62.06,4733,71.39,1208,18.22,5560,83.86,1728,26.06,2116,31.92,56,0.84
643692032,Ensifer_fredii_NGR234,PA,RA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,643692032,Bacteria,Finished,Rhizobium sp. NGR234 (ANU265),Sinorhizobium fredii NGR234,"University of Geneva, University of Gottingen",643692032,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium fredii,380,NGR234,GCA_000018545,Mesophile,Unknown,,"Host, Plant root, Root nodule","root nodule, Lablab purpureus, from New Guinea",,,6891900,6437,62.42,4578,71.12,1210,18.8,5409,84.03,1756,27.28,2127,33.04,348,5.41
2514885035,Ensifer_fredii_USDA_257,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2514885035,Bacteria,Finished,Sinorhizobium fredii USDA 257,Sinorhizobium fredii USDA 257,University of Gottingen,2514885035,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium fredii,1185652,USDA 257,GCA_000265205,Mesophile,Unknown,,"Host, Plant root, Soil",Wild soybean roots collected in China,,,7032323,6806,61.89,4587,67.4,1162,17.07,5363,78.8,1707,25.08,2066,30.36,50,0.73
2513237089,Ensifer_medicae_Di28,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2513237089,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Sinorhizobium medicae DI28,DOE Joint Genome Institute (JGI),2513237089,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium medicae,1041148,DI28,GCA_000419665.1,Mesophile,No,,"Host, Plant root, Root nodule, Soil",nodule collected from M. polymorpha growing in the south east of Sardinia (Italy),,,6553624,6468,61.15,4493,69.47,1156,17.87,5227,80.81,1625,25.12,2042,31.57,18,0.28
2512875026,Ensifer_medicae_WSM1115,PA,RA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2512875026,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Sinorhizobium medicae WSM1115,DOE Joint Genome Institute (JGI),2512875026,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium medicae,935558,WSM1115,GCA_000378785.1,Mesophile,No,,"Host, Plant root, Root nodule, Soil",nodule from the roots of burr medic (Medicago polymorpha),,,6861065,6872,61.18,4639,67.51,1167,16.98,5393,78.48,1615,23.5,2025,29.47,15,0.22
2513237156,Ensifer_medicae_WSM1369,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2513237156,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Sinorhizobium medicae WSM1369,DOE Joint Genome Institute (JGI),2513237156,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium medicae,1041149,WSM1369,GCA_000372345.1,Mesophile,No,,"Host, Plant root, Root nodule, Soil","St Pieso Di Ruda, Sardinia",,,6402557,6735,61.13,4179,62.05,1055,15.66,5160,76.61,1522,22.6,1890,28.06,18,0.27
2513237160,Ensifer_medicae_WSM244,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2513237160,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Sinorhizobium medicae WSM244,DOE Joint Genome Institute (JGI),2513237160,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium medicae,1041150,WSM244,GCA_000419785.1,Mesophile,No,,"Host, Plant root, Root nodule, Soil",Root nodule of Medicago polymorphum,,,6650282,6495,61.21,4567,70.32,1183,18.21,5289,81.43,1645,25.33,2052,31.59,25,0.38
640753051,Ensifer_medicae_WSM419,PA,RA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,640753051,Bacteria,Finished,Sinorhizobium medicae,Sinorhizobium medicae WSM419,DOE Joint Genome Institute (JGI),640753051,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium medicae,366394,WSM419,GCA_000017145,Mesophile,No,,"Host, Plant root, Rhizosphere, Root nodule, Soil","Forestry Station 7 k south of Tempio, Sardinia",,,6817576,6599,61.15,4647,70.42,1197,18.14,5436,82.38,1691,25.63,2097,31.78,219,3.32
2517487022,Ensifer_medicae_WSM4191,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2517487022,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Sinorhizobium medicae WSM4191,DOE Joint Genome Institute (JGI),2517487022,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium medicae,110321,WSM4191,GCA_000427485.1,Mesophile,No,,"Host, Plant root, Root nodule, Soil",Bunbury,,,7227575,7099,61.03,4998,70.4,1261,17.76,5807,81.8,1748,24.62,2191,30.86,42,0.59
2562617130,Ensifer_meliloti_2011,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2562617130,Bacteria,Finished,Sinorhizobium meliloti 2011 Genome sequencing,Sinorhizobium meliloti 2011,"Laboratory of Plant-Microbe Interactions (LIPM), INRA-CNRS",2562617130,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti,382,2011,GCA_000346065.1,,Unknown,,,,,,6693185,8202,62.17,4799,58.51,1201,14.64,5377,65.56,1682,20.51,2088,25.46,1,0.01
2515154107,Ensifer_meliloti_4H41,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2515154107,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Sinorhizobium meliloti 4H41,DOE Joint Genome Institute (JGI),2515154107,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti,1041151,4H41,GCA_000375585.1,Mesophile,No,,"Host, Plant root, Root nodule, Soil",root nodules of P. vulgaris grown in South Tunisia from the oasis of Rjim-Maatoug,,,6795637,6422,62.01,4715,73.42,1222,19.03,5410,84.24,1689,26.3,2102,32.73,67,1.04
2551306085,Ensifer_meliloti_AE608H,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2551306085,Bacteria,Permanent Draft,Improving plant growth performances through the exploitation of Sinorhizobium meliloti pangenome,Sinorhizobium meliloti AE608H,University of Florence,2551306085,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti,1194714,AE608H,GCA_000287555.1,,Unknown,,,root nodules,,,7347181,7285,62,4990,68.5,1258,17.27,5792,79.51,1738,23.86,2156,29.6,5,0.07
2511231052,Ensifer_meliloti_AK58,PA,RA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2511231052,Bacteria,Permanent Draft,Complete genome sequencing of Sinorhizobium meliloti AK58 and BO21CC strains: Improving alfalfa performances through the exploitation of Sinorhizobium genomic data,Sinorhizobium meliloti AK58,DOE Joint Genome Institute (JGI),2511231052,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti,928722,AK58,GCA_000473425.1,Mesophile,Unknown,,"Plant root, Plants",root nodules of Medicago falcata,,,6974333,7013,62.04,4853,69.2,1209,17.24,5614,80.05,1689,24.08,2091,29.82,26,0.37
650716086,"Ensifer_meliloti_AK83,_DSM_23913",PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,650716086,Bacteria,Finished,CSP_300163_796808,Sinorhizobium meliloti AK83,DOE Joint Genome Institute (JGI),650716086,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti,693982,AK83,GCA_000147795,Mesophile,Unknown,,"Aquatic, Host, Marine, Plant root, Root nodule, Soil",Aral sea region,,,7140471,7022,61.92,4825,68.71,1204,17.15,5598,79.72,1691,24.08,2102,29.93,83,1.18
648276728,Ensifer_meliloti_BL225C,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,648276728,Bacteria,Finished,CSP_300163_796808,Sinorhizobium meliloti BL225C,DOE Joint Genome Institute (JGI),648276728,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti,698936,BL225C,GCA_000147775,Mesophile,Unknown,,"Host, Plant root, Root nodule, Soil","alfalfa field, Italy",,,6968865,6769,62.05,4823,71.25,1224,18.08,5614,82.94,1708,25.23,2117,31.27,43,0.64
2516653046,Ensifer_meliloti_BO21CC,PA,RA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2516653046,Bacteria,Permanent Draft,Complete genome sequencing of Sinorhizobium meliloti AK58 and BO21CC strains: Improving alfalfa performances through the exploitation of Sinorhizobium genomic data,Sinorhizobium meliloti BO21CC,DOE Joint Genome Institute (JGI),2516653046,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti,928723,BO21CC,GCA_000473405.1,Mesophile,Unknown,,"Host, Plant root, Plants",root nodules of Medicago sativa cv. ??Oneida??,,,6989037,6907,62.12,4892,70.83,1212,17.55,5596,81.02,1706,24.7,2103,30.45,17,0.25
2519103084,Ensifer_meliloti_CCNWSX0020,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2519103084,Bacteria,Permanent Draft,Sinorhizobium meliloti CCNWSX0020,Sinorhizobium meliloti CCNWSX0020,Northwest A and F University,2519103084,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti,1107881,CCNWSX0020,GCA_000236945,,Unknown,,Soil,,,,7001588,6900,62.02,4761,69,1218,17.65,5573,80.77,1688,24.46,2087,30.25,85,1.23
2510065056,Ensifer_meliloti_CIAM1775,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2510065056,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Sinorhizobium meliloti CIAM1775,DOE Joint Genome Institute (JGI),2510065056,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti,1041152,CIAM1775,GCA_000427585.1,Mesophile,No,,"Aquatic, Host, Marine, Plant root, Root nodule, Soil",North Aral Sea,,,6712855,6516,62.15,4707,72.24,1200,18.42,5426,83.27,1664,25.54,2083,31.97,41,0.63
2523533632,Ensifer_meliloti_GR4,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2523533632,Bacteria,Finished,Sinorhizobium meliloti GR4,Sinorhizobium meliloti GR4,Macrogen,2523533632,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti,1235461,GR4,GCA_000320385,Mesophile,No,,"Plant root, Plant symbiont, Rhizosphere, Rhizosphere-colonizing, Root nodule, Soil","Experimental Agricultural Soil, Granada Spain",,,7139558,6781,62.03,4912,72.44,1216,17.93,5586,82.38,1727,25.47,2118,31.23,22,0.32
2513237140,Ensifer_meliloti_GVPV12,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2513237140,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Sinorhizobium meliloti GVPV12,DOE Joint Genome Institute (JGI),2513237140,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti,1041153,GVPV12,GCA_000428005.1,Mesophile,Unknown,,"Host, Plant root, Root nodule, Soil",Lanzarote,,,7076289,6806,62.03,4811,70.69,1223,17.97,5625,82.65,1704,25.04,2116,31.09,84,1.23
2513237143,Ensifer_meliloti_Mlalz-1,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2513237143,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Sinorhizobium meliloti Mlalz-1,DOE Joint Genome Institute (JGI),2513237143,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti,1041154,Mlalz-1,GCA_000428025.1,Mesophile,Unknown,,"Host, Plant root, Root nodule, Soil",Lanzarote,,,6664116,6388,62.16,4659,72.93,1200,18.79,5335,83.52,1657,25.94,2027,31.73,31,0.49
2513237086,Ensifer_meliloti_MVII-I,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2513237086,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Sinorhizobium meliloti MVII-I,DOE Joint Genome Institute (JGI),2513237086,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti,1041155,MVII-I,GCA_000419645.1,Mesophile,No,,"Host, Plant root, Root nodule, Soil",Erlangen,,,7265287,7213,61.9,4896,67.88,1232,17.08,5773,80.04,1728,23.96,2177,30.18,27,0.37
2561511187,Ensifer_meliloti_Rm41,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2561511187,Bacteria,Finished,Sinorhizobium meliloti Rm41 genome sequencing,Sinorhizobium meliloti Rm41,"Center for Biotechnology (CeBiTec), Bielefeld Univeristy",2561511187,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti,1230587,Rm41,GCA_000304415.1,,Unknown,,"Host, Plant root",Medicago sativa,,,7149690,6908,62.06,5023,72.71,1302,18.85,5719,82.79,1826,26.43,2267,32.82,8,0.12
2513237091,Ensifer_meliloti_RRI128,PA,RA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2513237091,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Sinorhizobium meliloti RRI128,DOE Joint Genome Institute (JGI),2513237091,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti,1041156,RRI128,GCA_000427745.1,Mesophile,No,,"Host, Plant root, Root nodule, Soil",Nodule from the roots of barrel medic (Medicago truncatula Gaertn),,,6900273,6770,62,4717,69.68,1169,17.27,5494,81.15,1664,24.58,2067,30.53,20,0.3
651053067,Ensifer_meliloti_SM11,PA,PA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,651053067,Bacteria,Finished,Ensifer meliloti SM11,Sinorhizobium meliloti SM11,Bielefeld University,651053067,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti,707241,SM11,GCA_000218265.1,Mesophile,No,,"Host, Plant root, Root nodule, Soil",,,,7173736,7156,62.04,4928,68.87,1225,17.12,5637,78.77,1721,24.05,2143,29.95,45,0.63
2510065057,Ensifer_meliloti_WSM1022,PA,RA,Alphaproteobacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Unknown,1,0,0,0,,2510065057,Bacteria,Permanent Draft,GEBA - Root Nodulating Bacteria,Sinorhizobium meliloti WSM1022,DOE Joint Genome Institute (JGI),2510065057,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti,1041157,WSM1022,GCA_000510665.1,Mesophile,No,,"Host, Plant root, Root nodule, Soil",nodule recovered from the roots of the annual Medicago orbicularis growing on the Cyclades Island of Naxos in Greece,,,6649661,6398,62.23,4646,72.62,1173,18.33,5334,83.37,1656,25.88,2066,32.29,43,0.67
